"","BT-549","CCRF-CEM","DU-145","HL-60(TB)","HS 578T","IGROV1","K-562","MCF7","MDA-MB-231/ATCC","MOLT-4","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","SK-OV-3","SR","T-47D"
"HAS2",5.85549169227198,1.53605787504212,3.51096318479879,1.63227286934698,7.87344417403755,0.926007011668035,2.98185447948484,1.63227286934698,5.60288470556922,1.63227286934698,0.848004921505136,2.13750680259857,3.5484378577682,4.33628410206972,3.82782004059939,4.80219373403673,0.926007011668035,4.24031509266422,3.37851301045983,3.81762428069904
"FAM155A",6.2555009219828,3.13750516317519,1.13751008143976,3.51096318479879,5.45614936328009,0.926007011668035,2.43296207893112,2.45943424171681,0.926007011668035,2.20163699745981,3.82782004059939,0.765543232779434,0.584972118656036,5.88996044294615,3.6780730322177,0.926007011668035,3.20163542931558,3.01792368910115,0.137516639099783,5.2555011108172
"KLF8",0.137516639099783,2.00000360673309,3.18586813068963,2.58496490521089,0.137516639099783,-0.999971146387718,1.63227286934698,3.9448593826222,-0.999971146387718,1.76553898957745,3.37851301045983,4.51727632320728,5.15785257325794,-1.73691750513299,3.15380695708379,0.485437132098016,2.13750680259857,3.89724139382618,0.378522720865208,6.88142003045839
"LOC100505664",1.32193386565598,1.53605787504212,1.53605787504212,1.20164013374315,1.37851717207014,2.0703927628755,1.63227286934698,1.26304041705061,2.58496490521089,1.53605787504212,2.26303741144533,2.13750680259857,2.92600131683792,1.20164013374315,1.92600321511712,1.76553898957745,1.20164013374315,2.00000360673309,2.13750680259857,2.10434001491558
"HEATR1",3.75488857082607,4.63226879723127,3.21723226750483,4.47248842132523,1.37851717207014,3.44625755346239,1.80735904403755,3.82782004059939,3.6438573439303,4.02680094443243,2.92600131683792,3.85798199008933,1.72247039626762,4.03562478942255,2.94486031943625,3.37851301045983,5.0356243495767,1.63227286934698,1.00000721345717,3.13750516317519
"LOC100652999",1.9634778231882,2.3785143976646,2.70044193767022,2.43296207893112,1.63227286934698,2.29278469350044,1.43296475058118,1.37851717207014,2.86789844028588,2.29278469350044,2.16992820742773,2.16992820742773,3.03562566911384,2.67807415932188,2.51096445031909,3.24792903206915,2.53605538764331,2.72246821037101,1.00000721345717,3.07039104538447
"FLYWCH1",6.32553051145471,5.8504996637919,6.06393452140357,5.91408633626561,6.63372195792751,6.8265486144006,6.2555009219828,6.20554910666015,6.04439433794859,6.17392713181905,7.06069603975459,5.10852487495058,6.61028680474683,5.9541965430796,7.32282958774101,7.31015840885488,6.0531115537329,7.34340791113371,6.68790066241236,6.74281480456831
"HAPLN4",2.96347597358273,3.10433833736613,3.9634750487791,2.88752722032816,3.65535297360816,4.43296007519032,3.45943293017765,4.21723149186296,3.80735595255369,3.23266229157142,3.18586813068963,4.75488803649487,4.55458946559029,3.63226937896279,4.22496713649474,4.24792827275656,3.01792368910115,7.37155894973123,4.06177706147568,4.39231810977624
"PHYKPL",4.88264353841092,4.70044027302369,5.42626509021253,4.96809121297012,4.24031509266422,5.73606389854628,5.46270707781185,5.54535095375054,5.08321379382268,4.90689107650679,4.87282925192219,5.18189804054498,5.244126323942,5.23266114048571,5.48542714920035,5.84549030184784,4.89239151166923,5.20945375554648,5.66106576492452,5.46597479090563
"LOC101930114",3.18586813068963,4.2094541454639,4.86789695806621,4.59693573854208,3.27798623461347,4.60880983394386,6.02680028061594,4.76553527676547,3.60881042521196,4.16992580293933,3.29278322136489,4.62643972078426,5.57288997150774,3.60881042521196,4.81762376910533,5.82273040283761,4.36457313263308,5.28169862097154,6.82781915161512,4.62058699691316
"USP45",4.31469725062849,4.86294774379233,5.48864386116668,4.72792099897632,3.60881042521196,5.56985591205619,5.25927286372032,4.62643972078426,4.35755270837159,5.14974752589759,4.85798149260853,5.30012409073522,5.36807022585287,3.8875262455352,6.20750265448138,6.19377194048615,4.7602214788262,5.51727600820846,5.4528592940962,4.43962380239339
"C1QTNF7",3.65535297360816,3.29278322136489,3.5484378577682,3.27798623461347,2.74416324884498,3.5484378577682,2.65535411860286,3.41954023982628,2.96347597358273,3.08746453853762,2.78659845275167,3.59693633469669,3.16992660443591,2.45943424171681,3.47248907118742,3.33628481627466,3.39231879677338,3.77610504113485,2.56071739971824,2.74416324884498
"THNSL2",5.59693544046469,6.08108414178881,6.52356211287168,5.98641116280645,5.93545998353975,6.61765126634128,6.15785237119985,6.71424565506564,6.20163405718799,6.1818978418267,6.20945356058773,6.4934553610477,6.63807398202961,5.86294749590665,6.92124600761983,6.68369659464649,6.13134274492853,6.49505568831203,6.45450510206079,6.36282070083134
"BCL2L15",3.29278322136489,3.90689155740489,4.17791858926471,4.13750434346279,3.27798623461347,6.38197565154231,2.56071739971824,3.27798623461347,3.57289088076885,3.70044082790608,3.05311307464531,3.18586813068963,4.17791858926471,5.47573375516749,3.36457383296997,3.33628481627466,3.5484378577682,3.41954023982628,2.32193098027456,2.29278469350044
"PRKD3",1.32193386565598,3.59693633469669,4.00898967931085,4.03562478942255,2.67807415932188,4.96347458637707,2.80735698304905,3.9634750487791,3.87774523137387,3.49825214424854,2.70044193767022,4.16188848835155,2.92600131683792,3.73335542534653,3.59693633469669,3.95419724115757,3.95419724115757,3.71149600794359,2.35050007589517,2.96347597358273
"UBA6",4.0959252636796,4.19377253175441,4.16992580293933,3.77610504113485,3.91647759986458,3.77610504113485,4.67807246866528,4.23266152418105,3.89724139382618,4.51727632320728,3.83794425076833,4.27052968989091,3.71149600794359,3.33628481627466,4.52356258331559,4.90689107650679,4.20163464524283,4.10433749859068,5.01346270646131,4.36457313263308
"LOC728730",4.12101623009621,4.4059930401922,6.49825102711798,3.79701401574587,5.5422583593581,5.36106683981497,5.31831720291264,5.04001611735694,5.47897212850713,4.44625689167613,4.97728038149827,4.11270096667689,5.58195405203773,5.64961574645283,5.26303478153558,6.94953504973991,4.06177706147568,6.36457260738019,5.40599269993406,5.13339953644137
"ITGB8",2.20163699745981,0.926007011668035,2.00000360673309,0.926007011668035,0.848004921505136,4.96347458637707,1.58496730969661,1.58496730969661,0.848004921505136,1.20164013374315,2.80735698304905,6.2816984355352,5.00450184167258,3.95419724115757,4.52356258331559,5.35755235649488,1.00000721345717,1.76553898957745,2.0703927628755,1.00000721345717
"ZBTB46",2.96347597358273,2.26303741144533,2.96347597358273,2.32193098027456,1.43296475058118,2.56071739971824,2.90689251920062,2.45943424171681,2.98185447948484,2.26303741144533,2.70044193767022,2.65535411860286,3.43296074310423,2.20163699745981,2.48542940340909,3.45943293017765,2.23266382635093,1.92600321511712,3.26303590864035,2.88752722032816
"XPO1",2.72246821037101,4.49185373752733,4.0531122055527,5.35402929079152,2.20163699745981,3.93546069074292,3.23266229157142,4.52982157107187,2.67807415932188,4.24031509266422,2.90689251920062,3.05311307464531,4.28540295870567,4.4059930401922,3.36457383296997,4.35755270837159,4.92124636472249,3.21723226750483,2.48542940340909,3.12101705923057
"CUL7",7.47167529567064,6.80735505086966,8.62314993680922,6.79441599632263,8.36675937203996,8.34251923410593,7.44045402687974,8.41489664648209,7.83352269967313,6.84549017639611,7.47167529567064,7.6351740192451,7.18685716619534,7.06285576311137,7.16591203940191,7.06824096881617,7.02680016997983,7.62205189268963,7.51569991711983,8.10381238187142
"DENND2A",7.66604650044252,4.20163464524283,2.82782105658073,4.52982157107187,6.43629528643231,6.54535079928643,3.58496370296652,4.11270096667689,6.43462839442227,4.11270096667689,8.59058708733903,6.12515533801211,4.88752575813848,5.14159668707924,8.57591739892462,7.13031324851954,5.01792235327344,4.94485891421494,2.94486031943625,5.26303478153558
"CTCF",8.71699092868952,10.1394234610237,8.48462156737484,9.23697091016877,7.82972279850122,8.36763320307649,8.39188802829727,9.27984271672973,8.05636681522044,9.44749656732845,8.66604646492566,8.75388531599302,8.26678658753565,8.45614907572701,8.24887639026301,8.04001573366152,8.86015586566909,8.81442227861244,8.87159729641435,8.77280944314416
"HOXD1",6.93663805677359,7.23649271405073,6.5499772967414,7.00674694462526,5.66106576492452,6.87405932613305,6.37677674549248,6.17192755444985,6.41953906005291,6.52199311338698,6.92362473020646,7.06069603975459,6.23457815137752,6.1838836574772,5.8021934754893,6.00225267680079,6.31288313675542,7.56985568426226,6.36807005119249,6.70321160584556
"PIK3R1",6.97498822667356,6.85673688059667,5.04001611735694,6.0487595298496,5.09170025721447,5.9680909825077,4.87774474066152,6.36807005119249,4.58496310184396,6.58044717035049,5.09170025721447,5.47897212850713,5.26303478153558,4.51727632320728,4.47248842132523,4.24031509266422,5.39231776627754,6.93310059299151,5.00450184167258,6.13955155703637
"CLDN9",5.71699116868154,4.71149545729694,5.25171947126603,5.23649300105898,6.22689400618754,5.29645777446917,5.86542422577367,6.83162406348405,5.8176235133084,5.12928342914349,5.46597479090563,5.78135997583283,6.02236803498152,6.62497832573874,5.90929332587289,5.53294059997004,5.79441612629514,4.7970134967911,5.69209265447881,5.61471013854274
"LINC01136",5.77082931026233,6.09592463091885,5.43629545302525,5.64096819956711,5.21334767059998,5.77346919165198,5.31831720291264,5.77610425133866,6.05961507259331,5.63226850636542,5.46270707781185,5.77610425133866,5.40939127559532,5.554589158634,4.84799740749064,5.73606389854628,5.56985591205619,5.38543138233583,5.43962346997529,6.45121127671175
"ARHGEF15",5.59096154065689,5.27426203404642,5.8021934754893,5.63226850636542,6.65248663832721,5.54843693296418,6.18784710734012,6.02014679540684,5.72519608994782,5.61471013854274,5.8073551796817,5.57591766356991,5.53605321116583,5.6467389862709,6.38543120976469,5.94719881808619,6.06824107631952,5.66675687587986,5.99774425183349,6.24031452016638
"GSTK1",8.19179955040485,8.00393954188965,8.56681519205665,9.02956334203876,9.31174833770669,8.73233707866022,9.13852782702013,9.35733208682508,8.50977504390705,8.20896593506273,8.7615512656863,8.43796012993467,10.028873010491,8.77412817724687,8.99915445131684,10.050664951856,9.05609578314117,7.39489145216421,9.44666980798192,8.64961549498709
"LHPP",6.0245858598904,6.19574149006704,6.82017909008731,5.94485868001126,7.19081246666323,5.30378111341631,5.62935691153312,6.50143930439673,5.68650080731815,5.7892078362325,6.8617074106353,6.15177785764273,7.71424558636588,6.39917126475524,7.19672515912924,5.34695724384937,5.78135997583283,6.96578440007769,5.67525166837803,6.5141224180148
"KXD1",5.14567786273655,5.48864386116668,5.32192845556108,5.26678691542084,4.1292838413419,4.62058699691316,4.94016722041598,5.35049760068582,5.25927286372032,5.06177662953125,4.70044027302369,5.29645777446917,4.94953539990854,5.79701323731365,5.26303478153558,5.18189804054498,4.88264353841092,5.21723110404186,4.87282925192219,5.34340817764138
"CYHR1",4.22496713649474,2.92600131683792,4.59096183997112,3.59693633469669,2.40599508173938,4.1858673380007,4.30742925382592,3.65535297360816,3.26303590864035,3.99095576775208,4.6948807498242,1.84800091403561,4.61471043297021,3.90689155740489,4.0531122055527,4.35755270837159,4.24031509266422,3.56071617709688,4.57893931673135,3.01792368910115
"CUL4A",4.66106605004203,5.84549030184784,5.16591234080055,5.47573375516749,4.27798549095681,4.83289052037344,5.13750393360642,4.53605352209139,3.99095576775208,5.52356226968634,3.37851301045983,5.40599269993406,4.57289027459484,3.84799790842616,5.35755235649488,5.30742888950913,5.3110674656548,5.40939127559532,5.0531117710062,5.55151632523886
"IGHMBP2",8.16289484971306,8.11009180413993,8.06177625157977,7.97384089691958,7.66391391325479,7.95245011660264,7.81057169900373,8.1095695616044,7.91408615682595,7.93073739668973,8.08958294608708,7.12722065368514,7.67807197555673,7.78855528017966,7.84235040627634,7.79895781268242,7.80864253226664,8.06931554825173,7.86604255893546,8.34872819848553
"TSTA3",8.68894966307715,6.95419642673324,7.74953433470899,7.19869068387824,9.06177622458323,7.95594050939238,8.37373524539463,8.06177625157977,8.12618826215757,7.70666875124126,9.28540224198236,8.28771242571569,9.63716826551208,7.93310053396144,8.61728382451687,8.09855857057231,8.09486948548735,8.11113572241174,8.07895139474893,8.17492573242092
"DND1",6.9116917016975,8.3042372706576,6.99548463194138,7.14261775754813,6.14567765896611,6.52512940784838,6.71149504431182,6.39574849952048,6.9389915563546,7.21916861728733,6.20359290996007,7.33628347714011,6.49984604649701,7.13545288679506,6.47735368855319,5.91647688329449,6.94836734840209,6.72246616108993,6.89360502619513,7.2526655270532
"LGALS9",3.5360541439423,8.2070143689997,3.35049866149034,8.10276314910631,3.6667577278647,3.65535297360816,3.59693633469669,3.85798199008933,3.56071617709688,7.49265445112413,2.20163699745981,2.88752722032816,2.86789844028588,6.82908857089099,2.98185447948484,1.92600321511712,7.01457857650023,3.8875262455352,5.02680050188814,4.15380614658164
"SERINC5",6.98413370849793,8.55880337851193,7.77016838619115,6.95070180671754,6.99548463194138,8.9935045713228,5.76553501156425,7.80283950554304,6.82908857089099,8.75922245968003,5.31469688814243,7.51963633146419,5.44956170474936,9.94016676516823,4.80735543730574,8.1001367238618,6.46923495650004,8.64349550699916,5.18586694165607,7.01569391859626
"SHISA2",9.936048978404,6.00898900724821,4.9541967757723,5.22881907521451,4.2094541454639,10.080417847056,4.25550148848591,4.35755270837159,6.81762338540992,6.32192827522423,5.91886347573656,4.30012445690134,4.67807246866528,9.80203163186596,5.35049760068582,6.32012377860319,4.87282925192219,6.02901130759244,3.85798199008933,7.54612283604854
"ODF3",3.7441621722081,4.67807246866528,4.28540295870567,5.06177662953125,4.55458946559029,3.43296074310423,3.49825214424854,4.7602214788262,3.72246711742147,5.3327082916294,3.08746453853762,5.15785257325794,3.60881042521196,5.27426203404642,5.0312191718018,3.82782004059939,3.56071617709688,3.41954023982628,3.13750516317519,5.52356226968634
"EMP1",3.08746453853762,0.926007011668035,4.24031509266422,1.72247039626762,1.53605787504212,3.29278322136489,3.89724139382618,3.15380695708379,3.29278322136489,1.53605787504212,4.42626542572289,2.56071739971824,3.63226937896279,1.37851717207014,4.1292838413419,3.9634750487791,2.96347597358273,3.08746453853762,3.76553580716776,3.30742998245923
"RABGEF1",5.95186773739555,5.33628374496712,6.32192827522423,5.44956170474936,6.41616433366696,6.60880939049263,6.04657858487977,5.53294059997004,5.96578451549327,5.63807412687849,6.7059780398717,5.86789671102946,6.32732826229308,5.6467389862709,6.59096139099975,6.85174916632471,5.73876810696778,6.17192755444985,5.92599965584157,6.42122346756761
"ZNF704",4.89239151166923,4.6948807498242,4.98185310983873,5.10433707920277,5.36807022585287,5.41278186399924,4.02680094443243,4.72792099897632,4.6380744165762,4.81249873874808,4.36457313263308,5.10433707920277,4.83794374632976,5.32912395517089,5.3957486708619,5.34695724384937,4.52356258331559,5.21723110404186,4.0531122055527,5.69488047131172
"GMFB",9.55093915113258,8.83983367990345,8.81922113548938,9.09249291328688,8.16942402878705,9.34961299393818,8.06339513522103,9.14006288126884,9.83099049708913,8.1957413424516,9.51786621499457,10.1072170886711,8.8728287903091,9.47289389874635,8.99604975577465,8.8847810849916,8.25597278919277,9.62076968632399,8.90056498754732,9.32034930618329
"MYBPH",4.27798549095681,2.00000360673309,3.33628481627466,4.75488803649487,5.20945375554648,4.00898967931085,5.15380574133039,4.96809121297012,5.01792235327344,3.57289088076885,2.80735698304905,2.76553686797177,4.1292838413419,2.92600131683792,2.96347597358273,4.7970134967911,4.28540295870567,3.29278322136489,2.32193098027456,4.71699144295808
"CYC1",11.0662237706708,9.31401672656742,9.16339811951352,10.0503928735851,10.4811939881411,9.89147996116044,10.3269911861324,9.95186751889369,9.71424553484106,9.95564992205703,10.9097431151746,9.74919904682478,11.3001237302904,9.92555445470846,10.718276002113,10.2520740546264,9.66888500198977,9.62150248381152,10.4007727347942,9.60862447792828
"USP1",10.1433832267457,10.5683361916352,8.63952163568674,10.0382331484521,8.99010399222908,9.98555736793268,9.54032182533959,8.84768381903213,9.0906417783796,10.211401649587,9.66177811558304,9.55554779081909,9.51115966330572,8.27146307459353,9.80154671952324,8.40641766234336,9.92970226131647,9.05473999409883,9.40450298251499,8.07521176484083
"TOPBP1",8.40599240220812,9.66959376890315,7.16087996265657,8.91707369272297,7.95361451939601,7.74550633309633,8.53099152923893,8.2460280280477,7.97785236519827,8.97699367471297,7.99943639352938,9.22833773603431,7.99604978402955,7.93191944917846,7.03782157522911,6.47735368855319,8.74348807344983,6.96347423957545,8.33136489528574,7.83415504462196
"CNN1",5.42961629893373,1.32193386565598,2.53605538764331,2.13750680259857,9.10355011898402,2.48542940340909,4.83289052037344,4.52356258331559,2.86789844028588,2.0703927628755,4.51096255203822,1.32193386565598,5.24031471099901,0.485437132098016,4.60880983394386,2.70044193767022,2.3785143976646,0.926007011668035,4.28540295870567,2.51096445031909
"CCDC106",4.22496713649474,0.485437132098016,3.40599372070825,2.45943424171681,3.24792903206915,3.30742998245923,3.47248907118742,2.70044193767022,1.84800091403561,1.48543197964333,5.79441612629514,2.43296207893112,5.36807022585287,1.13751008143976,5.56985591205619,1.63227286934698,2.23266382635093,1.43296475058118,3.56071617709688,4.98641139036082
"IQCE",6.15380553870473,4.03562478942255,4.47897245198125,4.88264353841092,6.58496265100188,5.32912395517089,5.36457278246451,5.40599269993406,4.88752575813848,4.60880983394386,5.92362484904458,4.86294774379233,3.82782004059939,3.58496370296652,4.56071556578581,6.915281985395,4.52982157107187,5.40939127559532,5.8278192786129,5.95652159565114
"TM4SF20",1.8875291699121,3.9448593826222,4.33628410206972,1.80735904403755,3.10433833736613,1.80735904403755,1.63227286934698,5.04875974777932,2.82782105658073,2.78659845275167,1.13751008143976,4.59096183997112,1.58496730969661,3.5484378577682,3.95419724115757,1.9634778231882,2.10434001491558,4.0531122055527,0.378522720865208,3.80735595255369
"PDZD4",2.00000360673309,0.926007011668035,2.0703927628755,1.43296475058118,2.58496490521089,3.01792368910115,1.63227286934698,3.83794425076833,2.56071739971824,1.32193386565598,1.80735904403755,2.03562742849482,2.13750680259857,1.80735904403755,3.18586813068963,2.60881160774742,1.26304041705061,1.80735904403755,1.6780764135276,3.33628481627466
"TLE1",6.83668171954715,7.40429014960983,7.35402902623868,5.77082931026233,4.80219373403673,5.8278192786129,3.48542811529024,6.80477650699831,8.09961086455643,5.71424579246515,6.89845035373787,7.81698368723299,8.09961086455643,7.05745038049433,6.80348550475396,8.01457852071156,4.53605352209139,7.19672515912924,2.56071739971824,7.07895144810303
